id,prompt_style,question,gold,raw_answer,final_answer,f1,bleu,bert_f1,hallu_label
1125,fact,What kingdom came into existence due to conflicts with northern groups such as the Khitan and Xianbei?,"In direct response to the threats posed by northern groups such as the Khitan and Xianbei, the Goguryeo kingdom was established. Throughout its history, particularly from the late fourth century onwards, Goguryeo's militaristic endeavors, spearheaded by King Gwanggaeto, were a defining factor in its expansionist strategies. Beyond mere warfare, Goguryeo engaged in significant diplomatic efforts to create alliances that would help strengthen its position against these northern adversaries. Additionally, the kingdom's cultural advancements, such as adopting written scripts and enhancing its royal funerary practices with murals, underscore the transformation that arose from these northern conflicts, weaving together military action and cultural sophistication into its identity.","- The Kingdom of Goguryeo emerged in part due to conflicts with northern groups such as the Khitan and Xianbei.  
- Goguryeo was one of the Three Kingdoms of Korea, established in the 1st century BCE.  
- Its formation and expansion were influenced by interactions and conflicts with various northern nomadic tribes.","- The Kingdom of Goguryeo emerged in part due to conflicts with northern groups such as the Khitan and Xianbei.   - Goguryeo was one of the Three Kingdoms of Korea, established in the 1st century BCE.   - Its formation and expansion were influenced by interactions and conflicts with various northern nomadic tribes.",0.358974358974359,4.900573532492449,0.887077,0.5
1030,fact,What were the lifestyles of the different populations in the Maghreb at the time of Carthage's founding as described in the text?,"The distinct populations in the Maghreb at the time of Carthage's founding exhibited varied lifestyles based on their geographic settings. The settled farmers on the coastal plains focused on agricultural practices, utilizing the advantages of fertile land to grow crops. Alternatively, the seminomadic pastoralists of the Atlas Mountains adapted their way of life to a more mobile existence, managing livestock and shifting with the seasons. In the Sahara, nomadic tribes thrived in the arid conditions, navigating the desert and engaging in trade. This diversity illustrates the complexities of the Maghreb's early societies; despite being collectively referred to as Berbers, each ethnic group, such as the Musulamii and Gaetuli, developed sophisticated cultures and social systems that defied the simplistic label imposed by outsiders.","- The Maghreb was inhabited by diverse groups including Berber tribes who practiced pastoralism and agriculture.  
- Coastal areas had emerging urban centers engaged in trade and maritime activities.  
- Societies were organized in tribal or clan-based structures with varying degrees of social complexity.",- The Maghreb was inhabited by diverse groups including Berber tribes who practiced pastoralism and agriculture.   - Coastal areas had emerging urban centers engaged in trade and maritime activities.   - Societies were organized in tribal or clan-based structures with varying degrees of social complexity.,0.180722891566265,0.3872421965188019,0.8591917,0.5
1449,fact,"What was the original intention of Imhotep's design for the king's tomb, and what was the final architectural structure he created?","Originally, Imhotep intended to create a stone mastaba for the pharaoh Djoser during the Early Dynastic period, which represented a continuation of the established burial practices of the time. The mastaba, made of mud-brick until then, was crucial for housing the physical body and its Ka, tied to the spiritual beliefs in the afterlife. However, as the project progressed, Imhotep's architectural ingenuity shone through as he added multiple smaller mastabas to create a tiered structure. The resulting step pyramid not only fulfilled the functional requirements of a tomb but also symbolized a significant departure from traditional designs, marking an important evolution in ancient Egyptian architecture and serving as a testament to Imhotep's vision and creativity.","- Imhotep originally intended to build a traditional mastaba tomb for Pharaoh Djoser.  
- He innovated by stacking six mastabas of decreasing size to create the Step Pyramid.  
- The final structure, the Step Pyramid at Saqqara, is considered the earliest large-scale stone construction and the first pyramid in Egypt.","- Imhotep originally intended to build a traditional mastaba tomb for Pharaoh Djoser.   - He innovated by stacking six mastabas of decreasing size to create the Step Pyramid.   - The final structure, the Step Pyramid at Saqqara, is considered the earliest large-scale stone construction and the first pyramid in Egypt.",0.325301204819277,0.8212674988572669,0.8743388,0.5
1493,fact,What are the primary labor activities of rural peoples in Southeast Asia today?,"The primary labor activities of rural peoples in Southeast Asia today are deeply rooted in traditional practices, primarily revolving around farming and fishing. For instance, rice cultivation continues to play a critical role, utilizing skill and cooperation, particularly in terraced rice paddies. This collective effort not only sustains the local economy but also fosters village leadership and unity among families. Elders, who are often key figures in this process, apply their extensive knowledge in selecting rice breeds, managing resources, and facilitating community discussions that emphasize respect for seniority and traditional values.","- Agriculture, including rice cultivation as the dominant activity  
- Fishing and aquaculture in coastal and riverine areas  
- Small-scale animal husbandry and forestry-related work","- Agriculture, including rice cultivation as the dominant activity   - Fishing and aquaculture in coastal and riverine areas   - Small-scale animal husbandry and forestry-related work",0.1391304347826087,0.1332488509309957,0.8337652,0.5
344,fact,How did Venetian merchants influence the Fourth Crusade? What was Pope Innocent III's stance on this influence?,"The influence of Venetian merchants on the Fourth Crusade was significant, as they provided the necessary transportation and supplies to the crusaders. However, this came at a cost, leading to substantial debt. Rather than continuing the campaign against the Muslims in Egypt, the crusaders were coerced into conquering Zadar (modern-day Croatia) to settle their financial obligations. This shift in focus not only deviated from the original goal of reclaiming the Holy Land but also marked a critical distraction of efforts that had been envisioned by Pope Innocent III.   * Key Points:   * The Venetian merchants' insistence on taking Zadar indicates their economic leverage in the situation.   * The diversion from the crusade's intended target highlights the complexity of Venice's role in the Crusades.","- Venetian merchants, led by Doge Enrico Dandolo, played a crucial role by providing the fleet for the Fourth Crusade, but diverted the crusade from its original goal to Constantinople due to financial and political interests.  
- Their influence contributed to the sack of Constantinople in 1204, a major deviation from the intended campaign to the Holy Land.  
- Pope Innocent III initially supported the crusade but condemned the attack on Constantinople, viewing it as a betrayal of the crusade's spiritual purpose.","- Venetian merchants, led by Doge Enrico Dandolo, played a crucial role by providing the fleet for the Fourth Crusade, but diverted the crusade from its original goal to Constantinople due to financial and political interests.   - Their influence contributed to the sack of Constantinople in 1204, a major deviation from the intended campaign to the Holy Land.   - Pope Innocent III initially supported the crusade but condemned the attack on Constantinople, viewing it as a betrayal of the crusade's spiritual purpose.",0.4236453201970443,3.4395210604786626,0.8840834,1
1022,fact,How did the crowd and the emperor influence the outcome of gladiatorial matches?,"The emperor played a pivotal role in determining the fate of gladiators through his signals of approval or disapproval during matches. Specifically, the emperor's gestures—such as a 'thumb up' indicating that a wounded gladiator should be spared or a 'thumb down' suggesting execution—could directly alter the outcome of an encounter. This authoritative influence not only shaped the lives of individual gladiators but also reflected the broader societal and political control the emperor exercised over public spectacles. Such decisions made by the emperor also likely impacted the morale and strategy of the gladiators, knowing that their survival could hinge on fleeting gestures from the highest authority in the arena.","- The crowd's reactions, such as cheering or booing, could influence the editor (the person organizing the games) and sometimes the emperor in deciding a gladiator's fate.  
- The emperor had the ultimate authority to grant mercy or order death, often responding to the crowd's mood but also exercising personal judgment.  
- Thumbs-up or thumbs-down gestures (though their exact historical meaning is debated) symbolized the crowd's or emperor's decision regarding a defeated gladiator's life.","- The crowd's reactions, such as cheering or booing, could influence the editor (the person organizing the games) and sometimes the emperor in deciding a gladiator's fate.   - The emperor had the ultimate authority to grant mercy or order death, often responding to the crowd's mood but also exercising personal judgment.   - Thumbs-up or thumbs-down gestures (though their exact historical meaning is debated) symbolized the crowd's or emperor's decision regarding a defeated gladiator's life.",0.3368421052631579,1.5661343168831905,0.8674213,0.5
1681,fact,How did Aksum's isolation influence its version of Christianity compared to Mediterranean communities?,"The isolation of Aksum from the broader Christian world resulted in significant differences in its religious expression compared to Mediterranean communities. This geographic separation contributed to the evolution of Christianity in Aksum, where local adaptations took precedence over external influences. For instance, the absence of competition with other religious practices, typical in densely populated urban centers in the Mediterranean, allowed Aksum to cultivate a form of Christianity that aligned closely with ascetic traditions. The monasteries in remote areas became centers for spiritual learning and retreat, distinguishing Aksumite Christianity by its emphasis on asceticism and community life. Additionally, while Mediterranean Christians engaged in theological debates—such as those surrounding Nestorian Christianity—Aksum's isolation afforded it an independent path, fostering a version of Christianity that integrated local customs without the immediate pressure of doctrinal disputes prevailing elsewhere.","- Aksum's geographic isolation limited direct contact with Mediterranean Christian centers, leading to the development of unique liturgical practices and the use of Ge'ez as a liturgical language.  
- The Ethiopian Orthodox Church incorporated indigenous beliefs and customs, resulting in distinct theological emphases and religious art.  
- Unlike Mediterranean Christianity, Aksum maintained strong ties with the Coptic Church of Egypt rather than the Roman or Byzantine churches.","- Aksum's geographic isolation limited direct contact with Mediterranean Christian centers, leading to the development of unique liturgical practices and the use of Ge'ez as a liturgical language.   - The Ethiopian Orthodox Church incorporated indigenous beliefs and customs, resulting in distinct theological emphases and religious art.   - Unlike Mediterranean Christianity, Aksum maintained strong ties with the Coptic Church of Egypt rather than the Roman or Byzantine churches.",0.297029702970297,0.7490297265350941,0.8689066,0.5
322,fact,What pilgrimage did Mansa Musa undertake between 1324 and 1325?,"Mansa Musa's pilgrimage from 1324 to 1325 was a significant journey to Mecca and Egypt, marking a pivotal moment in the history of the Mali Empire. This pilgrimage is noted for its grandeur; Mansa Musa traveled with a massive caravan that included sixty thousand soldiers, five hundred captives, and hundred camel-loads of gold. Upon reaching Cairo, he received a royal welcome from the Sultan of Egypt, given their shared faith as Muslims. Mansa Musa famously distributed so much gold during his visit that it caused the value of gold in Cairo to plummet and took twelve years to recover, thereby demonstrating both his immense wealth and the economic impact of his journey.","- Mansa Musa undertook the Hajj, the Islamic pilgrimage to Mecca, between 1324 and 1325.  
- This pilgrimage is widely noted for its display of immense wealth and generosity.  
- It helped establish Mali's reputation across the Mediterranean and Middle Eastern worlds.","- Mansa Musa undertook the Hajj, the Islamic pilgrimage to Mecca, between 1324 and 1325.   - This pilgrimage is widely noted for its display of immense wealth and generosity.   - It helped establish Mali's reputation across the Mediterranean and Middle Eastern worlds.",0.3246753246753246,0.9868837564164384,0.8722533,0.5
1404,fact,What title did Hulagu adopt after Kublai was recognized as the great khan?,"After Kublai was recognized as the great khan, Hulagu adopted the title of il-khan, which translates to *lesser khan*. This title signified his position as a subordinate ruler within the fragmented Mongol Empire that emerged following the death of Mongke and subsequent power struggles among the khans. Hulagu established his domain known as the Il-Khanate, pursuing independent policies while acknowledging Kublai's supremacy. This shift to different khanates marked a significant transformation in the political landscape of the Mongol territories, leading to distinct administrative practices and cultural developments in each region.","- Hulagu did not adopt the title of Great Khan after Kublai was recognized as such.  
- He ruled as the Ilkhan, the founder of the Ilkhanate in Persia.  
- His authority was regional, acknowledging Kublai's supremacy as Great Khan but maintaining autonomous control over his domain.","- Hulagu did not adopt the title of Great Khan after Kublai was recognized as such.   - He ruled as the Ilkhan, the founder of the Ilkhanate in Persia.   - His authority was regional, acknowledging Kublai's supremacy as Great Khan but maintaining autonomous control over his domain.",0.3768115942028985,3.794139976849649,0.881369,0.5
339,fact,How did the Shia view Ali's leadership and its significance for their identity?,"The Shia perspective on Ali's leadership diverges significantly from that of the Sunni majority, who chose Abu Bakr as the first leader post-Muhammad. For the Shia, Ali's leadership is not only significant for its political implications but also for its spiritual dimensions. They regard him as the rightful successor, reflecting a commitment to the Prophet's family that extends beyond mere governance. The Shia's reverence for Ali is intertwined with their devotion to the principles of justice and resistance against tyranny, especially highlighted by the brutal events at Karbala. This struggle shapes their identity, as they see their faith as one in defense of Ali's legacy and the continued relevance of his family's role in Islamic governance.   - Faith and Leadership: Shia Muslims view Ali as a symbol of righteous leadership and morality. - Conflict and Identity: The ongoing commemorative practices related to Ali's descendants serve to reinforce Shia identity, underscoring the group's historical narratives of struggle and sacrifice.","- Shia Muslims view Ali as the rightful successor to Prophet Muhammad, appointed by divine will.  
- Ali's leadership is seen as a model of justice, piety, and spiritual authority.  
- His role is central to Shia identity, emphasizing loyalty to the Prophet's family (Ahl al-Bayt) and the concept of Imamate.","- Shia Muslims view Ali as the rightful successor to Prophet Muhammad, appointed by divine will.   - Ali's leadership is seen as a model of justice, piety, and spiritual authority.   - His role is central to Shia identity, emphasizing loyalty to the Prophet's family (Ahl al-Bayt) and the concept of Imamate.",0.324074074074074,2.9266803405226187,0.88030225,0.5
70,fact,What significant event around forty thousand years ago affected the Neanderthal population in Europe?,"The period around forty thousand years ago marks a crucial moment in the history of the Neanderthals in Europe. At this time, the species Neanderthalensis began to experience unprecedented population loss. This decline coincided with the entry of modern humans into Europe, raising questions about the interactions between the two species. Scholars have been trying to understand the causes behind this near extinction, which could be attributed to various factors such as competition for resources, climatic changes, or disease. The event is significant as it highlights the transitional nature of early human societies and sets the stage for the development of modern humans in a landscape that was once dominated by Neanderthals.","- Around 40,000 years ago, anatomically modern humans (Homo sapiens) began migrating into Europe.  
- This migration coincided with the gradual decline and eventual extinction of Neanderthals.  
- Interactions between Neanderthals and modern humans, including competition and possible interbreeding, are believed to have influenced Neanderthal population changes.","- Around 40,000 years ago, anatomically modern humans (Homo sapiens) began migrating into Europe.   - This migration coincided with the gradual decline and eventual extinction of Neanderthals.   - Interactions between Neanderthals and modern humans, including competition and possible interbreeding, are believed to have influenced Neanderthal population changes.",0.3439490445859872,1.4835141886985963,0.87864685,0.5
237,fact,"According to Zoroastrian teachings, what is the outcome of the struggle between good and evil?","The outcome of the struggle between good and evil, as per Zoroastrian doctrine, is the eventual triumph of good, a doctrine deeply embedded in the socio-political landscape of the Sasanian Empire. The Sasanian kings, tasked with upholding this religious tenet, engaged in significant actions to promote and implement Zoroastrian beliefs, implying that religious fidelity was also a matter of state policy. The context of regional conflicts, particularly with the Byzantines in the sixth and seventh centuries, serves to highlight how this struggle was mirrored in the geopolitical battles of the time. Thus, the teachings not only allude to metaphysical outcomes but also reflect the persistent intertwining of religion and governance where the victory of good translates into political stability and unity against perceived external influences.","- According to Zoroastrian teachings, good (Ahura Mazda) ultimately triumphs over evil (Angra Mainyu).  
- The final outcome is the renovation of the world (Frashokereti), where evil is destroyed and creation is restored to a perfect state.  
- This victory leads to the resurrection of the dead and the final judgment of souls.","- According to Zoroastrian teachings, good (Ahura Mazda) ultimately triumphs over evil (Angra Mainyu).   - The final outcome is the renovation of the world (Frashokereti), where evil is destroyed and creation is restored to a perfect state.   - This victory leads to the resurrection of the dead and the final judgment of souls.",0.2840909090909091,0.9144159856722208,0.83819425,0.5
382,fact,What did the Kushite leadership learn about the utility of iron after facing the Assyrian army?,"The Kushite leadership learned about the strategic importance of iron after their encounter with the well-trained Assyrian army, which wielded iron weapons. This confrontation highlighted the advantage of iron in warfare, motivating Kushite leaders to adopt and advance iron smelting technology in their region. Furthermore, archaeological evidence at Meroe indicated that the site had a history of elite presence dating back to the early ninth century BCE, emphasizing that the Kushites had long been aware of their natural iron ore resources. Consequently, they began to see iron not just as a material for tools, but as a critical element for military resilience and economic prosperity.","- The Kushite leadership recognized the strategic advantage of iron weaponry and tools after encountering the Assyrian army, which was equipped with iron weapons.  
- This encounter highlighted the importance of iron technology for military strength and prompted increased iron production and use in Kush.  
- The experience contributed to the broader adoption of iron metallurgy in the region, enhancing Kushite military and economic capabilities.","- The Kushite leadership recognized the strategic advantage of iron weaponry and tools after encountering the Assyrian army, which was equipped with iron weapons.   - This encounter highlighted the importance of iron technology for military strength and prompted increased iron production and use in Kush.   - The experience contributed to the broader adoption of iron metallurgy in the region, enhancing Kushite military and economic capabilities.",0.4880952380952381,3.702491845083893,0.9060087,0
135,fact,How did the decentralized feudal system of the Zhou lead to the regional lords amassing armies and diminishing the power of the king?,"The Zhou dynasty's decentralized feudal structure initially aimed to maintain control over vast territories by delegating authority to local lords through aristocratic titles and privileges. The king's reliance on these leaders to administer their own domains allowed them to fulfill similar roles as the royal family, including spiritual and administrative tasks. Consequently, this autonomy enabled local lords to gather resources and support from their regions, leading them to build their own military forces and seek technological advancements. Over time, such developments not only undermined the king's power but also fostered a political landscape characterized by competition and fragmentation among the various regional powers.","- The Zhou king granted land to regional lords in exchange for loyalty and military support, creating semi-autonomous fiefdoms.  
- Over time, these lords built their own armies to defend and expand their territories, reducing reliance on the king's central authority.  
- This military and political power shift weakened the king's control, leading to increased regional autonomy and eventual fragmentation.","- The Zhou king granted land to regional lords in exchange for loyalty and military support, creating semi-autonomous fiefdoms.   - Over time, these lords built their own armies to defend and expand their territories, reducing reliance on the king's central authority.   - This military and political power shift weakened the king's control, leading to increased regional autonomy and eventual fragmentation.",0.4457831325301205,2.740480029241787,0.89183104,0.5
964,fact,What were the controversial aspects of Omar Khayyam's poetry during his time?,"Omar Khayyam's poetry stirred controversy primarily due to its themes that challenged religious orthodoxy. Key points of contention include: - Irreligious Accusations: At the Seljuk court, Khayyam was accused of being irreligious, highlighting that his works often diverged from strict Islamic principles.  - Wine Imagery: His frequent references to drinking wine directly conflicted with Islamic doctrine, which forbids alcohol. Such expressions were interpreted both literally and metaphorically, emphasizing life's pleasures, but they raised eyebrows amongst conservative scholars and officials. - Personal Spirituality vs. Religious Conformity: While some contemporaries saw his work as a reflection of Sufi ideals that promote personal spirituality over conformist practices, this perspective further alienated him from those who upheld traditional interpretations of Islam. Thus, Khayyam's poetry invited criticism not only for its content but also for the broader implications about faith and personal experience.","- Omar Khayyam's poetry, especially his quatrains (rubaiyat), often expressed skepticism about religious dogma and questioned orthodox Islamic beliefs.  
- His emphasis on themes like the fleeting nature of life, the pursuit of earthly pleasures, and doubt about the afterlife challenged prevailing religious and moral norms.  
- These views led to controversy and criticism from conservative religious scholars during and after his lifetime.","- Omar Khayyam's poetry, especially his quatrains (rubaiyat), often expressed skepticism about religious dogma and questioned orthodox Islamic beliefs.   - His emphasis on themes like the fleeting nature of life, the pursuit of earthly pleasures, and doubt about the afterlife challenged prevailing religious and moral norms.   - These views led to controversy and criticism from conservative religious scholars during and after his lifetime.",0.2914572864321608,1.0895304013998757,0.87285036,0.5
660,fact,What were the functions of tokens used in the accounting system prior to the development of cuneiform writing?,"Before the establishment of cuneiform writing, tokens played a pivotal role in the accounting practices of ancient Sumerian societies. These clay tokens, dating back thousands of years, were essential for tracking economic activities and managing resources. Schmandt-Besserat proposed that the images on the bullae not only represented the tokens contained within but also documented the type of transactions occurring, making them a crucial step in the evolution towards written communication. This system of tokens allowed for a more organized method of accounting, underpinning the development of complex trade networks in Mesopotamia, ultimately leading to the innovation of writing itself.","- Tokens were used to represent and keep track of quantities of goods, such as livestock, grain, or oil.  
- They served as a physical record for economic transactions and inventory management.  
- Tokens facilitated the early development of record-keeping that eventually led to the invention of cuneiform writing.","- Tokens were used to represent and keep track of quantities of goods, such as livestock, grain, or oil.   - They served as a physical record for economic transactions and inventory management.   - Tokens facilitated the early development of record-keeping that eventually led to the invention of cuneiform writing.",0.2585034013605442,1.8240314563504665,0.8700947,0
429,fact,What did the removal of the Serpent Column to Constantinople symbolize in relation to Constantine's connection to Apollo and his victories?,"The removal of the Serpent Column to Constantinople symbolized a strategic reclamation of cultural and religious pride for Constantine. By relocating this ancient Greek monument dedicated to Apollo—considered the sun god—Constantine signified his alignment with Apollo's attributes, which were closely tied to victorious leadership and divine favor. The column's original installation in Delphi, esteemed as the center of the world, connected Constantinople to this prestigious heritage. Moreover, by reinterpreting the column's original purpose, which celebrated the Greek victory over the Persians, Constantine subtly highlighted his own military successes during the civil wars, thus reinforcing his political legitimacy and authority in his newly established capital.","- The removal of the Serpent Column to Constantinople symbolized the transfer of divine favor and military glory from the old Greek religious context to the new Christian imperial capital.  
- It reinforced Constantine's image as a victorious and divinely sanctioned ruler, linking his reign to the legacy of past Greek triumphs while asserting his authority over the new city.  
- Although Constantine promoted Christianity, the column's association with Apollo and victory highlighted a continuity of imperial power and success rooted in classical traditions.","- The removal of the Serpent Column to Constantinople symbolized the transfer of divine favor and military glory from the old Greek religious context to the new Christian imperial capital.   - It reinforced Constantine's image as a victorious and divinely sanctioned ruler, linking his reign to the legacy of past Greek triumphs while asserting his authority over the new city.   - Although Constantine promoted Christianity, the column's association with Apollo and victory highlighted a continuity of imperial power and success rooted in classical traditions.",0.4791666666666667,10.58734237674956,0.884622,0.5
973,fact,What roles did Raziya in the Delhi Sultanate and Shajar al-Durr among the Mamluks play during political upheaval?,"### Overview of Political Turmoil in the Delhi Sultanate and Mamluk Egypt Both Raziya and Shajar al-Durr assumed crucial roles during intense periods of political upheaval in their respective societies, highlighting the power struggles that marked their reigns. In the Delhi Sultanate, after Iltutmish's death in 1236, Raziya’s potential to lead was evident; she was perceived as the most capable heir amidst a backdrop of ten short-lived sultans whose rule often ended violently. This period of instability caused significant economic disruption and highlighted the limitations of succession protocols at the time.  ### Shajar al-Durr’s Ascendance in Mamluk Egypt On the other hand, Shajar al-Durr emerged during a critical juncture when the Mamluks were seizing power from the Ayyubids. As the widow of al-Salih, her political influence became vital in the transition of power, marking her as a formidable presence in a male-dominated environment. Just as Raziya’s potential as a ruler served as a beacon of hope for stability in the Sultanate, Shajar al-Durr’s rise to prominence also indicated the significant role women could play in shaping the future of their nations amidst political chaos. Each woman, amidst civil wars and succession crises, showcased resilience and capability in leadership during their times.","- Raziya was the first and only female Sultan of Delhi, ruling from 1236 to 1240, who took power during a period of political instability following her father Iltutmish's death.  
- Shajar al-Durr became the Sultan of Egypt briefly in 1250, rising to power after the death of her husband, Sultan As-Salih Ayyub, and played a key role in the transition from the Ayyubid dynasty to the Mamluk Sultanate.","- Raziya was the first and only female Sultan of Delhi, ruling from 1236 to 1240, who took power during a period of political instability following her father Iltutmish's death.   - Shajar al-Durr became the Sultan of Egypt briefly in 1250, rising to power after the death of her husband, Sultan As-Salih Ayyub, and played a key role in the transition from the Ayyubid dynasty to the Mamluk Sultanate.",0.3274021352313167,0.7356209710963136,0.87244385,0.5
1310,fact,What are the two primary umbrella sects within Islam?,"Within Islam, the major sects are referred to as Sunni and Shia. The formation of these sects was significantly influenced by doctrinal differences during the Abbasid rule, when various interpretations of leadership began to take root. The Sunni sect emphasizes the practices and teachings of Muhammad as understood through the sunna, while the Shia sect developed its identity around alternative leadership ideologies. This period of the Abbasids not only facilitated the emergence of these distinct groups but also highlighted the rich intellectual engagement that characterized early Islamic society.","- Sunni Islam  
- Shia Islam",- Sunni Islam   - Shia Islam,0.0652173913043478,1.0175729903507852e-06,0.8222103,0
1138,fact,What were the two cultures that exchanged court rituals and participated in cultural exchanges despite their hostilities?,"The Sasanian Empire and the Byzantine Empire are the two distinct cultures that engaged in the exchange of court rituals and cultural interactions throughout their hostile encounters. Their rivalry was marked by significant military confrontations, including the Sasanian occupation of regions like Armenia, Syria, and as far as Libya by 619. Nonetheless, both empires shared similar court practices and utilized artistic expressions to affirm their state power. This cultural exchange included visiting each other's courts and recognizing their rival state's sovereignty, revealing an intricate relationship that balanced animosity and diplomacy during an era of continual war.","- The Byzantine Empire and the Sassanian Empire  
- They engaged in diplomatic and cultural exchanges, including the adoption of court rituals, despite frequent military conflicts.","- The Byzantine Empire and the Sassanian Empire   - They engaged in diplomatic and cultural exchanges, including the adoption of court rituals, despite frequent military conflicts.",0.2622950819672131,0.5354584875840593,0.883122,0
